nome_teste,entidade,resultado
in_set_status_raw,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FULLBASE_CLIENTESATIVOS_DIARIA::columns::STATUS_RAW>,Sem execução
in_set_status_raw,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::STATUS_RAW>,Success
in_set_status_renovacao_igual_legado,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO_CORE.VW_MOVIMENTACOES_RENOVACOES::columns::STATUS_RENOVACAO_IGUAL_LEGADO>,Sem execução
in_set_status_saida,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_BASE_SAIDAS::columns::STATUS_SAIDA>,Sem execução
in_set_wc_user_membership_status,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO_CORE.VW_MOVIMENTACOES_RENOVACOES::columns::WC_USER_MEMBERSHIP_STATUS>,Sem execução
in_set_week_status,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_COTISTAS_SELLOUT_WEEKLY::columns::WEEK_STATUS>,Sem execução
in_set_week_status,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_SELLOUT_SNEL_DT::columns::WEEK_STATUS>,Sem execução
length_cadastro_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::CADASTRO_CPF_CNPJ>,Sem execução
length_cadastro_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_MARKETING_GERENCIAL::columns::CADASTRO_CPF_CNPJ>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_VENDAS_CORE_E_HOTMART::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_VENDAS_SEGMENTED::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDAS_BKP_251212::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_VENDAS_HOTMART::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_VENDAS_CORE::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_VENDAS_CORE_E_HOTMART_TEST::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_VENDAS_EXTERNAS_CONSULTORIA::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.TB_COTISTAS_CONSULTORIA::columns::CLIENTE_DOCUMENTO>,Failed
length_cliente_documento,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_VENDAS_CORE_E_HOTMART_TEST_TIMESTAMP::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDAS_V2_260227::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDAS_V2_260128::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDAS_POR_HORA_EM_VALIDACAO::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDAS::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_VENDAS_CORE_CONSULTORIA::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_VENDAS_POR_HORA_SUNOCODE::columns::CLIENTE_DOCUMENTO>,Aborted
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDA_POR_HORA::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_VENDA_POR_HORA::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDA_POR_HORA_SEGMENTED::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDAS_SEGMENTED::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cliente_documento,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDAS_NEW_GIO::columns::CLIENTE_DOCUMENTO>,Sem execução
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.RENTABILIDADE_PATRIMONIAL::columns::CNPJ>,Success
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.DIM_CONTROLE_DESDOBRAMENTO::columns::CNPJ>,Success
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.VOLATILIDADE_MERCADO::columns::CNPJ>,Failed
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_ESTRUTURADOS::columns::CNPJ>,Failed
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.RENTABILIDADE_LIQUIDOS::columns::CNPJ>,Success
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.DIM_ENTIDADE::columns::CNPJ>,Success
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.DIM_ATIVO::columns::CNPJ>,Failed
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MARKETSHARE_LIQUIDEZ_FUNDOS_ESTRUTURADOS::columns::CNPJ>,Failed
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.RENTABILIDADE_MERCADO::columns::CNPJ>,Failed
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.RENTABILIDADE_ASSET::columns::CNPJ>,Success
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.RENTABILIDADE_INDICES::columns::CNPJ>,Failed
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_LIQUIDOS::columns::CNPJ>,Success
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_INDICES::columns::CNPJ>,Failed
length_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_QUANTUM_PL_PRECO_COTA::columns::CNPJ>,Sem execução
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.DIM_FUNDO::columns::CNPJ>,Success
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.FIDCPR.XML_HEADER::columns::CNPJ>,Success
length_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_QUANTUM_CALCULO_AUM::columns::CNPJ>,Sem execução
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MARKETSHARE_PVP_FUNDOS_ESTRUTURADOS::columns::CNPJ>,Failed
length_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.FIDCPR.XML_TITPRIVADO::columns::CNPJ>,Success
length_cnpj_carteira,<#E::table::Suno SnowFlake.REFINED_ASSET.FIDCPR.CARTEIRA_CPR::columns::CNPJ_CARTEIRA>,Success
length_cnpj_fundo_suno,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.DIM_CONTROLE_PARES_SUNO::columns::CNPJ_FUNDO_SUNO>,Success
length_cnpj_par,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.DIM_CONTROLE_PARES_SUNO::columns::CNPJ_PAR>,Success
length_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_CPFS_STATUS_DISTINCT::columns::CPF>,Sem execução
length_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO.VW_CPFS_RESEARCH::columns::CPF>,Sem execução
length_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_CPFS_STATUS_DISTINCT::columns::CPF>,Sem execução
length_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_FUNDS_CPFS::columns::CPF>,Sem execução
length_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_CPFS_STATUS::columns::CPF>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_COTISTAS_STATUS_RESEARCH::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_EMAIL_COTISTAS::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.TESTE_TRATAMENTO_OUTLIERS_SNEL::columns::CPF_CNPJ>,Failed
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNME11::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::CPF_CNPJ>,Failed
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNFF11::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNID11::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNAG::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DIM_COTISTAS_SINGULARE::columns::CPF_CNPJ>,Success
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNEL::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNFZ::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_EMAILS::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_STATUS_RESEARCH::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNID::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNME::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.TESTE_DT_COTISTAS_SNAG11_V2::columns::CPF_CNPJ>,Failed
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.TESTE_DT_COTISTAS_SNAG11_2024::columns::CPF_CNPJ>,Failed
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNFF::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNCI11::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.TESTE_COTISTAS_EMISSAO_SINGULARE::columns::CPF_CNPJ>,Failed
length_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNCI::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNFZ11::columns::CPF_CNPJ>,Sem execução
length_cpf_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNEL11::columns::CPF_CNPJ>,Failed
length_cpf_cnpj_consultoria,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::CPF_CNPJ_CONSULTORIA>,Sem execução
length_cpf_cnpj_funil,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::CPF_CNPJ_FUNIL>,Sem execução
length_cpf_cpnj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_SNEL_FUNDS_CPFCNPJ::columns::CPF_CPNJ>,Sem execução
length_document,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_CPFS_STATUS::columns::DOCUMENT>,Sem execução
length_document,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DIM_CUSTOMERS::columns::DOCUMENT>,Sem execução
length_document,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_CPFS_STATUS_DISTINCT::columns::DOCUMENT>,Sem execução
length_document,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.UNIFIED_DIM_CUSTOMERS::columns::DOCUMENT>,Sem execução
length_document,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_CPFS_STATUS_DISTINCT::columns::DOCUMENT>,Sem execução
length_fund_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS::columns::FUND_CNPJ>,Success
length_fund_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR::columns::FUND_CNPJ>,Success
length_nu_documento,<#E::table::Suno SnowFlake.REFINED_ASSET.FIDCPR.ESTOQUE::columns::NU_DOCUMENTO>,Success
length_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DEALS_VENDAS_ATIVAS::columns::PROPERTY_CPF>,Sem execução
length_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_DEALS_VENDAS_ENRIQUECIDA_V2::columns::PROPERTY_CPF>,Sem execução
length_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_DEALS_VENDAS_ENRIQUECIDA::columns::PROPERTY_CPF>,Sem execução
length_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_DEALS_VENDAS_ATIVAS::columns::PROPERTY_CPF>,Sem execução
length_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_DEALS_VENDAS_ENRIQUECIDA::columns::PROPERTY_CPF>,Sem execução
length_property_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_CPF_CNPJ>,Sem execução
length_security_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_PERFORMIT_FRAMEWORK_FUNDS::columns::SECURITY_CNPJ>,Sem execução
length_security_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS::columns::SECURITY_CNPJ>,Failed
MARKETSHARE_LIQUIDEZ_FUNDOS_ESTRUTURADOS_rowCount_min1,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MARKETSHARE_LIQUIDEZ_FUNDOS_ESTRUTURADOS>,Success
MERCADO_FUNDOS_ESTRUTURADOS_CODIGO_notNull,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_ESTRUTURADOS::columns::CODIGO>,Success
MERCADO_FUNDOS_ESTRUTURADOS_DATA_notNull,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_ESTRUTURADOS::columns::DATA>,Success
MERCADO_FUNDOS_ESTRUTURADOS_NUMERO_DE_COTISTAS_min0,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_ESTRUTURADOS::columns::NUMERO_DE_COTISTAS>,Success
MERCADO_FUNDOS_ESTRUTURADOS_PATRIMONIO_LIQUIDO_min0,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_ESTRUTURADOS::columns::PATRIMONIO_LIQUIDO>,Failed
MERCADO_FUNDOS_ESTRUTURADOS_PROCESSED_AT_notNull,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_ESTRUTURADOS::columns::PROCESSED_AT>,Success
MERCADO_FUNDOS_ESTRUTURADOS_rowCount_min1,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_ESTRUTURADOS>,Success
MERCADO_FUNDOS_LIQUIDOS_CODIGO_notNull,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_LIQUIDOS::columns::CODIGO>,Success
MERCADO_FUNDOS_LIQUIDOS_DATA_notNull,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_LIQUIDOS::columns::DATA>,Success
MERCADO_FUNDOS_LIQUIDOS_NUMERO_DE_COTISTAS_min0,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_LIQUIDOS::columns::NUMERO_DE_COTISTAS>,Success
MERCADO_FUNDOS_LIQUIDOS_PATRIMONIO_LIQUIDO_min0,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_LIQUIDOS::columns::PATRIMONIO_LIQUIDO>,Success
MERCADO_FUNDOS_LIQUIDOS_PROCESSED_AT_notNull,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_LIQUIDOS::columns::PROCESSED_AT>,Success
MERCADO_FUNDOS_LIQUIDOS_rowCount_min1,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_LIQUIDOS>,Success
non_negative_adiantamentovaloresalugueis,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_FIAGRO_BALANCO_FIAGRO::columns::ADIANTAMENTOVALORESALUGUEIS>,Sem execução
non_negative_adiantamentovaloresalugueis,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_ASSETS_BALANCO_FIIS::columns::ADIANTAMENTOVALORESALUGUEIS>,Sem execução
non_negative_amount,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::AMOUNT>,Success
non_negative_amount,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::AMOUNT>,Sem execução
non_negative_amount,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS::columns::AMOUNT>,Failed
non_negative_amount_consultoria,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::AMOUNT_CONSULTORIA>,Sem execução
non_negative_amount_funil,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::AMOUNT_FUNIL>,Sem execução
non_negative_amount_in_home_currency,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::AMOUNT_IN_HOME_CURRENCY>,Sem execução
non_negative_amount_in_home_currency,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::AMOUNT_IN_HOME_CURRENCY>,Success
non_negative_auditoria_oferta_preco,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_PEDIDOS_ITENS::columns::AUDITORIA_OFERTA_PRECO>,Sem execução
non_negative_auditoria_produto_preco,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_PEDIDOS_ITENS::columns::AUDITORIA_PRODUTO_PRECO>,Sem execução
non_negative_auditoria_produto_preco_final,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_PEDIDOS_ITENS::columns::AUDITORIA_PRODUTO_PRECO_FINAL>,Sem execução
non_negative_cadastro_pl_tombamento_gorila,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_MARKETING_GERENCIAL::columns::CADASTRO_PL_TOMBAMENTO_GORILA>,Sem execução
non_negative_cadastro_pl_total_implantado,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::CADASTRO_PL_TOTAL_IMPLANTADO>,Sem execução
non_negative_cadastro_pl_total_implantado_api,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::CADASTRO_PL_TOTAL_IMPLANTADO_API>,Sem execução
non_negative_cadastro_pl_total_implantado_api,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::CADASTRO_PL_TOTAL_IMPLANTADO_API>,Sem execução
non_negative_cadastro_valor,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::CADASTRO_VALOR>,Sem execução
non_negative_certificadodepositosvaloresmobiliarios,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_FIAGRO_BALANCO_FIAGRO::columns::CERTIFICADODEPOSITOSVALORESMOBILIARIOS>,Sem execução
non_negative_certificadodepositosvaloresmobiliarios,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_ASSETS_BALANCO_FIIS::columns::CERTIFICADODEPOSITOSVALORESMOBILIARIOS>,Sem execução
non_negative_cota_por_preco_de_fechamento_nao_ajustados,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.FATO_MERCADO_FUNDOS_ESTRUTURADOS::columns::COTA_POR_PRECO_DE_FECHAMENTO_NAO_AJUSTADOS>,Success
non_negative_cota_por_preco_de_fechamento_nao_ajustados,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.FATO_MERCADO_INDICES::columns::COTA_POR_PRECO_DE_FECHAMENTO_NAO_AJUSTADOS>,Success
non_negative_cota_por_preco_de_fechamento_nao_ajustados,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MARKETSHARE_LIQUIDEZ_FUNDOS_ESTRUTURADOS::columns::COTA_POR_PRECO_DE_FECHAMENTO_NAO_AJUSTADOS>,Success
non_negative_cota_por_preco_de_fechamento_nao_ajustados,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.RENTABILIDADE_INDICES::columns::COTA_POR_PRECO_DE_FECHAMENTO_NAO_AJUSTADOS>,Success
non_negative_cota_por_preco_de_fechamento_nao_ajustados,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.FATO_MERCADO_FUNDOS_LIQUIDOS::columns::COTA_POR_PRECO_DE_FECHAMENTO_NAO_AJUSTADOS>,Success
non_negative_cota_por_preco_de_fechamento_nao_ajustados,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_ESTRUTURADOS::columns::COTA_POR_PRECO_DE_FECHAMENTO_NAO_AJUSTADOS>,Success
non_negative_cota_por_preco_de_fechamento_nao_ajustados,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_LIQUIDOS::columns::COTA_POR_PRECO_DE_FECHAMENTO_NAO_AJUSTADOS>,Success
non_negative_cota_por_preco_de_fechamento_nao_ajustados,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_INDICES::columns::COTA_POR_PRECO_DE_FECHAMENTO_NAO_AJUSTADOS>,Success
non_negative_diferenca_total_cotistas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_DT_COTISTAS_SNID::columns::DIFERENCA_TOTAL_COTISTAS>,Sem execução
non_negative_diferenca_total_cotistas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_DT_COTISTAS_SNFZ::columns::DIFERENCA_TOTAL_COTISTAS>,Sem execução
non_negative_diferenca_total_cotistas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_DT_COTISTAS_SNME::columns::DIFERENCA_TOTAL_COTISTAS>,Sem execução
non_negative_diferenca_total_cotistas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_DT_COTISTAS_SNCI::columns::DIFERENCA_TOTAL_COTISTAS>,Sem execução
non_negative_diferenca_total_cotistas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_DT_COTISTAS_SNFF::columns::DIFERENCA_TOTAL_COTISTAS>,Sem execução
non_negative_diferenca_total_cotistas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_DT_COTISTAS_SNAG::columns::DIFERENCA_TOTAL_COTISTAS>,Sem execução
non_negative_diferenca_total_cotistas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_DT_COTISTAS_SNEL::columns::DIFERENCA_TOTAL_COTISTAS>,Sem execução
non_negative_diff_qtd_cotas,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNFZ11::columns::DIFF_QTD_COTAS>,Sem execução
non_negative_diff_qtd_cotas,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.TESTE_TRATAMENTO_OUTLIERS_SNEL::columns::DIFF_QTD_COTAS>,Failed
non_negative_diff_qtd_cotas,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNCI11::columns::DIFF_QTD_COTAS>,Sem execução
non_negative_diff_qtd_cotas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNCI::columns::DIFF_QTD_COTAS>,Sem execução
non_negative_diff_qtd_cotas,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.TESTE_DT_COTISTAS_SNAG11_V2::columns::DIFF_QTD_COTAS>,Failed
non_negative_diff_qtd_cotas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNEL::columns::DIFF_QTD_COTAS>,Sem execução
non_negative_diff_qtd_cotas,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_SNAG::columns::DIFF_QTD_COTAS>,Sem execução
non_negative_diff_qtd_cotas,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNEL11::columns::DIFF_QTD_COTAS>,Failed
non_negative_diff_qtd_cotas,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNID11::columns::DIFF_QTD_COTAS>,Sem execução
