bu,database,schema,tabela,fqn,om_url,snowflake_url,tem_descricao,tem_owner,testes_total,testes_falha,testes_sucesso,testes_sem_execucao
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_FUNDOSDASREQUISICOES,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_FUNDOSDASREQUISICOES,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_FUNDOSDASREQUISICOES,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_FUNDOSDASREQUISICOES,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_ORDENS,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_ORDENS,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_ORDENS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_ORDENS,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_RESULTADOS,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_RESULTADOS,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_RESULTADOS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_RESULTADOS,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_TABTEM_BOLETOS,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_BOLETOS,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_BOLETOS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_TABTEM_BOLETOS,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_TABTEM_EXECUCOESCOMPLIANCE,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_EXECUCOESCOMPLIANCE,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_EXECUCOESCOMPLIANCE,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_TABTEM_EXECUCOESCOMPLIANCE,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_TABTEM_FUNDOSDASREQUISICOES,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_FUNDOSDASREQUISICOES,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_FUNDOSDASREQUISICOES,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_TABTEM_FUNDOSDASREQUISICOES,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_TABTEM_FUNDOSDASREQUISICOES_ATUALIZADA,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_FUNDOSDASREQUISICOES_ATUALIZADA,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_FUNDOSDASREQUISICOES_ATUALIZADA,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_TABTEM_FUNDOSDASREQUISICOES_ATUALIZADA,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_TABTEM_LOGORDEM,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_LOGORDEM,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_LOGORDEM,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_TABTEM_LOGORDEM,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_TABTEM_ORDENS,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_ORDENS,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_ORDENS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_TABTEM_ORDENS,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_COMPLIANCE_TABTEM_RESULTADOS,Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_RESULTADOS,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_RESULTADOS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_COMPLIANCE_TABTEM_RESULTADOS,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_CPFS_STATUS_DISTINCT,Suno SnowFlake.SERVING_LAYER.ASSET.VW_CPFS_STATUS_DISTINCT,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_CPFS_STATUS_DISTINCT,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_CPFS_STATUS_DISTINCT,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_DIAS_UTEIS_BOLSA_VALORES,Suno SnowFlake.SERVING_LAYER.ASSET.VW_DIAS_UTEIS_BOLSA_VALORES,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_DIAS_UTEIS_BOLSA_VALORES,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_DIAS_UTEIS_BOLSA_VALORES,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_FUNDOS_BALANCO,Suno SnowFlake.SERVING_LAYER.ASSET.VW_FUNDOS_BALANCO,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_FUNDOS_BALANCO,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_FUNDOS_BALANCO,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_FUNDOS_LIQUIDEZ,Suno SnowFlake.SERVING_LAYER.ASSET.VW_FUNDOS_LIQUIDEZ,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_FUNDOS_LIQUIDEZ,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_FUNDOS_LIQUIDEZ,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_INDEXER_HISTORY_IPCA_IGPM_PROJECTED,Suno SnowFlake.SERVING_LAYER.ASSET.VW_INDEXER_HISTORY_IPCA_IGPM_PROJECTED,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_INDEXER_HISTORY_IPCA_IGPM_PROJECTED,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_INDEXER_HISTORY_IPCA_IGPM_PROJECTED,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_INDICADOR_IMA_B_ANBIMA,Suno SnowFlake.SERVING_LAYER.ASSET.VW_INDICADOR_IMA_B_ANBIMA,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_INDICADOR_IMA_B_ANBIMA,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_INDICADOR_IMA_B_ANBIMA,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_INDICE_IFIX_COMPOSITION,Suno SnowFlake.SERVING_LAYER.ASSET.VW_INDICE_IFIX_COMPOSITION,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_INDICE_IFIX_COMPOSITION,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_INDICE_IFIX_COMPOSITION,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_PA_BACK_PERFORMIT,Suno SnowFlake.SERVING_LAYER.ASSET.VW_PA_BACK_PERFORMIT,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_PA_BACK_PERFORMIT,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_PA_BACK_PERFORMIT,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_PERFORMIT_FRAMEWORK_FUNDS,Suno SnowFlake.SERVING_LAYER.ASSET.VW_PERFORMIT_FRAMEWORK_FUNDS,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_PERFORMIT_FRAMEWORK_FUNDS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_PERFORMIT_FRAMEWORK_FUNDS,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_PL_COTAS_PERFORMIT,Suno SnowFlake.SERVING_LAYER.ASSET.VW_PL_COTAS_PERFORMIT,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_PL_COTAS_PERFORMIT,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_PL_COTAS_PERFORMIT,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_PU_SNCI_CRI_CONSOLIDADO,Suno SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_CRI_CONSOLIDADO,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_CRI_CONSOLIDADO,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_PU_SNCI_CRI_CONSOLIDADO,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_PU_SNCI_CRI_OLIVEIRA,Suno SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_CRI_OLIVEIRA,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_CRI_OLIVEIRA,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_PU_SNCI_CRI_OLIVEIRA,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_PU_SNCI_CRI_SIMPLIFIC,Suno SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_CRI_SIMPLIFIC,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_CRI_SIMPLIFIC,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_PU_SNCI_CRI_SIMPLIFIC,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_PU_SNCI_CRI_VORTX,Suno SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_CRI_VORTX,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_CRI_VORTX,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_PU_SNCI_CRI_VORTX,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_PU_SNCI_LIST_CRIS,Suno SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_LIST_CRIS,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_PU_SNCI_LIST_CRIS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_PU_SNCI_LIST_CRIS,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_SELLOUT_SNEL_DT,Suno SnowFlake.SERVING_LAYER.ASSET.VW_SELLOUT_SNEL_DT,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_SELLOUT_SNEL_DT,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_SELLOUT_SNEL_DT,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_SUNO_CLOSE_VOLUME_FINANCEIRO,Suno SnowFlake.SERVING_LAYER.ASSET.VW_SUNO_CLOSE_VOLUME_FINANCEIRO,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_SUNO_CLOSE_VOLUME_FINANCEIRO,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_SUNO_CLOSE_VOLUME_FINANCEIRO,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_TAXA_CDI_ASSET,Suno SnowFlake.SERVING_LAYER.ASSET.VW_TAXA_CDI_ASSET,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_TAXA_CDI_ASSET,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_TAXA_CDI_ASSET,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_TAXA_INCC_ASSET,Suno SnowFlake.SERVING_LAYER.ASSET.VW_TAXA_INCC_ASSET,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_TAXA_INCC_ASSET,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_TAXA_INCC_ASSET,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,ASSET,VW_TAXA_IPCA_IGPM_ASSET,Suno SnowFlake.SERVING_LAYER.ASSET.VW_TAXA_IPCA_IGPM_ASSET,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.ASSET.VW_TAXA_IPCA_IGPM_ASSET,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/ASSET/view/VW_TAXA_IPCA_IGPM_ASSET,Não,Sim,0,0,0,0
A REVISAR,RAW,ASSET_FIDCPR,CARTEIRA,Suno SnowFlake.RAW.ASSET_FIDCPR.CARTEIRA,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW.ASSET_FIDCPR.CARTEIRA,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW/schemas/ASSET_FIDCPR/table/CARTEIRA,Não,Sim,0,0,0,0
A REVISAR,TRUSTED,ASSET_FIDCPR,CARTEIRA,Suno SnowFlake.TRUSTED.ASSET_FIDCPR.CARTEIRA,http://2.24.76.116:8585/table/Suno%20SnowFlake.TRUSTED.ASSET_FIDCPR.CARTEIRA,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/TRUSTED/schemas/ASSET_FIDCPR/dynamic-table/CARTEIRA,Não,Sim,0,0,0,0
A REVISAR,RAW,ASSET_FIDCPR,ESTOQUE,Suno SnowFlake.RAW.ASSET_FIDCPR.ESTOQUE,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW.ASSET_FIDCPR.ESTOQUE,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW/schemas/ASSET_FIDCPR/table/ESTOQUE,Não,Sim,0,0,0,0
A REVISAR,TRUSTED,ASSET_FIDCPR,ESTOQUE,Suno SnowFlake.TRUSTED.ASSET_FIDCPR.ESTOQUE,http://2.24.76.116:8585/table/Suno%20SnowFlake.TRUSTED.ASSET_FIDCPR.ESTOQUE,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/TRUSTED/schemas/ASSET_FIDCPR/dynamic-table/ESTOQUE,Não,Sim,0,0,0,0
A REVISAR,RAW,ASSET_FIDCPR,XML,Suno SnowFlake.RAW.ASSET_FIDCPR.XML,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW.ASSET_FIDCPR.XML,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW/schemas/ASSET_FIDCPR/table/XML,Não,Sim,0,0,0,0
A REVISAR,TRUSTED,ASSET_FIDCPR,XML,Suno SnowFlake.TRUSTED.ASSET_FIDCPR.XML,http://2.24.76.116:8585/table/Suno%20SnowFlake.TRUSTED.ASSET_FIDCPR.XML,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/TRUSTED/schemas/ASSET_FIDCPR/dynamic-table/XML,Não,Sim,0,0,0,0
A REVISAR,TRUSTED,ASSET_FIDCPR,XML_BACKUP,Suno SnowFlake.TRUSTED.ASSET_FIDCPR.XML_BACKUP,http://2.24.76.116:8585/table/Suno%20SnowFlake.TRUSTED.ASSET_FIDCPR.XML_BACKUP,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/TRUSTED/schemas/ASSET_FIDCPR/dynamic-table/XML_BACKUP,Não,Sim,0,0,0,0
A REVISAR,RAW,ASSET_FIDCPR,XML_FIDCPR,Suno SnowFlake.RAW.ASSET_FIDCPR.XML_FIDCPR,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW.ASSET_FIDCPR.XML_FIDCPR,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW/schemas/ASSET_FIDCPR/dynamic-table/XML_FIDCPR,Não,Não,0,0,0,0
A REVISAR,TRUSTED,ASSET_FIDCPR,XML_FIDCPR,Suno SnowFlake.TRUSTED.ASSET_FIDCPR.XML_FIDCPR,http://2.24.76.116:8585/table/Suno%20SnowFlake.TRUSTED.ASSET_FIDCPR.XML_FIDCPR,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/TRUSTED/schemas/ASSET_FIDCPR/dynamic-table/XML_FIDCPR,Não,Não,0,0,0,0
A REVISAR,RAW,ASSET_IVT,API_IVT_WEBHOOK_ALL_TRANSACTIONS,Suno SnowFlake.RAW.ASSET_IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW.ASSET_IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW/schemas/ASSET_IVT/dynamic-table/API_IVT_WEBHOOK_ALL_TRANSACTIONS,Sim,Sim,0,0,0,0
A REVISAR,TRUSTED,ASSET_IVT,API_IVT_WEBHOOK_ALL_TRANSACTIONS,Suno SnowFlake.TRUSTED.ASSET_IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS,http://2.24.76.116:8585/table/Suno%20SnowFlake.TRUSTED.ASSET_IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/TRUSTED/schemas/ASSET_IVT/dynamic-table/API_IVT_WEBHOOK_ALL_TRANSACTIONS,Sim,Sim,0,0,0,0
A REVISAR,RAW,ASSET_IVT,API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR,Suno SnowFlake.RAW.ASSET_IVT.API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW.ASSET_IVT.API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW/schemas/ASSET_IVT/dynamic-table/API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR,Sim,Sim,0,0,0,0
A REVISAR,TRUSTED,ASSET_IVT,API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR,Suno SnowFlake.TRUSTED.ASSET_IVT.API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR,http://2.24.76.116:8585/table/Suno%20SnowFlake.TRUSTED.ASSET_IVT.API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/TRUSTED/schemas/ASSET_IVT/dynamic-table/API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR,Sim,Sim,0,0,0,0
A REVISAR,AUDITORIA,AUDIT,PERMISSIONS_BASELINE,Suno SnowFlake.AUDITORIA.AUDIT.PERMISSIONS_BASELINE,http://2.24.76.116:8585/table/Suno%20SnowFlake.AUDITORIA.AUDIT.PERMISSIONS_BASELINE,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/AUDITORIA/schemas/AUDIT/table/PERMISSIONS_BASELINE,Não,Sim,0,0,0,0
A REVISAR,AUDITORIA,AUDIT,PERMISSIONS_CHANGES,Suno SnowFlake.AUDITORIA.AUDIT.PERMISSIONS_CHANGES,http://2.24.76.116:8585/table/Suno%20SnowFlake.AUDITORIA.AUDIT.PERMISSIONS_CHANGES,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/AUDITORIA/schemas/AUDIT/table/PERMISSIONS_CHANGES,Não,Sim,0,0,0,0
A REVISAR,AUDITORIA,AUDIT,PERMISSIONS_SNAPSHOT,Suno SnowFlake.AUDITORIA.AUDIT.PERMISSIONS_SNAPSHOT,http://2.24.76.116:8585/table/Suno%20SnowFlake.AUDITORIA.AUDIT.PERMISSIONS_SNAPSHOT,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/AUDITORIA/schemas/AUDIT/table/PERMISSIONS_SNAPSHOT,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,CRM,VW_BASE_01072025,Suno SnowFlake.SERVING_LAYER.CRM.VW_BASE_01072025,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.CRM.VW_BASE_01072025,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/CRM/view/VW_BASE_01072025,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,CRM,VW_INFOS_CORE,Suno SnowFlake.SERVING_LAYER.CRM.VW_INFOS_CORE,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.CRM.VW_INFOS_CORE,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/CRM/view/VW_INFOS_CORE,Não,Sim,0,0,0,0
A REVISAR,WHATSAPP_INTEGRACAO,DATA_SCHEMA,WHATSAPP_MENSAGENS,Suno SnowFlake.WHATSAPP_INTEGRACAO.DATA_SCHEMA.WHATSAPP_MENSAGENS,http://2.24.76.116:8585/table/Suno%20SnowFlake.WHATSAPP_INTEGRACAO.DATA_SCHEMA.WHATSAPP_MENSAGENS,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/WHATSAPP_INTEGRACAO/schemas/DATA_SCHEMA/table/WHATSAPP_MENSAGENS,Não,Sim,0,0,0,0
A REVISAR,DBT,DEV,MY_FIRST_DBT_MODEL,Suno SnowFlake.DBT.DEV.MY_FIRST_DBT_MODEL,http://2.24.76.116:8585/table/Suno%20SnowFlake.DBT.DEV.MY_FIRST_DBT_MODEL,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/DBT/schemas/DEV/table/MY_FIRST_DBT_MODEL,Não,Sim,0,0,0,0
A REVISAR,DBT,DEV,MY_SECOND_DBT_MODEL,Suno SnowFlake.DBT.DEV.MY_SECOND_DBT_MODEL,http://2.24.76.116:8585/table/Suno%20SnowFlake.DBT.DEV.MY_SECOND_DBT_MODEL,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/DBT/schemas/DEV/view/MY_SECOND_DBT_MODEL,Não,Sim,0,0,0,0
A REVISAR,REFINED_ASSET,FIDCPR,CARTEIRA_CPR,Suno SnowFlake.REFINED_ASSET.FIDCPR.CARTEIRA_CPR,http://2.24.76.116:8585/table/Suno%20SnowFlake.REFINED_ASSET.FIDCPR.CARTEIRA_CPR,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/REFINED_ASSET/schemas/FIDCPR/dynamic-table/CARTEIRA_CPR,Não,Sim,0,0,0,0
A REVISAR,REFINED_ASSET,FIDCPR,ESTOQUE,Suno SnowFlake.REFINED_ASSET.FIDCPR.ESTOQUE,http://2.24.76.116:8585/table/Suno%20SnowFlake.REFINED_ASSET.FIDCPR.ESTOQUE,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/REFINED_ASSET/schemas/FIDCPR/dynamic-table/ESTOQUE,Não,Sim,0,0,0,0
A REVISAR,REFINED_ASSET,FIDCPR,XML_HEADER,Suno SnowFlake.REFINED_ASSET.FIDCPR.XML_HEADER,http://2.24.76.116:8585/table/Suno%20SnowFlake.REFINED_ASSET.FIDCPR.XML_HEADER,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/REFINED_ASSET/schemas/FIDCPR/dynamic-table/XML_HEADER,Não,Sim,0,0,0,0
A REVISAR,REFINED_ASSET,FIDCPR,XML_TITPRIVADO,Suno SnowFlake.REFINED_ASSET.FIDCPR.XML_TITPRIVADO,http://2.24.76.116:8585/table/Suno%20SnowFlake.REFINED_ASSET.FIDCPR.XML_TITPRIVADO,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/REFINED_ASSET/schemas/FIDCPR/dynamic-table/XML_TITPRIVADO,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,GERAL,EXTRACTJSONTESTE,Suno SnowFlake.SERVING_LAYER.GERAL.EXTRACTJSONTESTE,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.GERAL.EXTRACTJSONTESTE,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/GERAL/view/EXTRACTJSONTESTE,Não,Sim,0,0,0,0
A REVISAR,SERVING_LAYER,GERAL,VENDAS_MES_ATUAL,Suno SnowFlake.SERVING_LAYER.GERAL.VENDAS_MES_ATUAL,http://2.24.76.116:8585/table/Suno%20SnowFlake.SERVING_LAYER.GERAL.VENDAS_MES_ATUAL,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/SERVING_LAYER/schemas/GERAL/view/VENDAS_MES_ATUAL,Não,Sim,0,0,0,0
A REVISAR,REFINED_GLOBAL,GLOBAL,DIM_TEMPO,Suno SnowFlake.REFINED_GLOBAL.GLOBAL.DIM_TEMPO,http://2.24.76.116:8585/table/Suno%20SnowFlake.REFINED_GLOBAL.GLOBAL.DIM_TEMPO,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/REFINED_GLOBAL/schemas/GLOBAL/dynamic-table/DIM_TEMPO,Sim,Sim,0,0,0,0
A REVISAR,TRUSTED,GLOBAL,DIM_TEMPO,Suno SnowFlake.TRUSTED.GLOBAL.DIM_TEMPO,http://2.24.76.116:8585/table/Suno%20SnowFlake.TRUSTED.GLOBAL.DIM_TEMPO,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/TRUSTED/schemas/GLOBAL/table/DIM_TEMPO,Sim,Sim,0,0,0,0
